#	ID	NAME	UNCONSTRAINED	MIRIAM	COMPOSITION	InChI	COMPARTMENT	REPLACEMENT ID	METS FIELD	CHARGE
	NMN C11H14N2O8P[c]	NMN C11H14N2O8P		bigg.metabolite/nmn;biocyc/META:NICOTINAMIDE_NUCLEOTIDE;chebi/CHEBI:14648;chebi/CHEBI:7557;chebi/CHEBI:14647;chebi/CHEBI:22850;chebi/CHEBI:16171;chebi/CHEBI:10433;chebi/CHEBI:13409;chebi/CHEBI:14649;chebi/CHEBI:18201;chebi/CHEBI:25522;chebi/CHEBI:12397;chebi/CHEBI:14646;hmdb/HMDB00229;hmdb/HMDB59645;kegg.compound/C00455;metanetx.chemical/MNXM355;reactome.compound/8869353;reactome.compound/549282;reactome.compound/8940067;sabiork/3871;seed.compound/cpd00355	C11H14N2O8P		c	m1190	M_nmn_c	-1	
	Alpha-D-Galactose 1-phosphate[e]	Alpha-D-Galactose 1-phosphate		bigg.metabolite/gal1p;biocyc/META:GALACTOSE-1P;chebi/CHEBI:42878;chebi/CHEBI:37480;chebi/CHEBI:12306;chebi/CHEBI:4140;chebi/CHEBI:58336;chebi/CHEBI:22374;chebi/CHEBI:12305;chebi/CHEBI:10232;chebi/CHEBI:20957;chebi/CHEBI:17973;chebi/CHEBI:59011;hmdb/HMDB00645;hmdb/HMDB62705;hmdb/HMDB03359;kegg.compound/C00446;kegg.compound/C03384;metanetx.chemical/MNXM336;reactome.compound/30170;sabiork/1381;sabiork/24789;sabiork/1495;seed.compound/cpd19025;seed.compound/cpd00348	C6H11O9P		e	m1191	M_gal1p_e	-2	
	Glycine[c]	Glycine		bigg.metabolite/gly;biocyc/META:GLY;chebi/CHEBI:32508;chebi/CHEBI:32507;chebi/CHEBI:15428;chebi/CHEBI:42964;chebi/CHEBI:14344;chebi/CHEBI:24368;chebi/CHEBI:10792;chebi/CHEBI:5460;chebi/CHEBI:57305;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/19441357-44af-48e1-b5ac-0e48c8dcbb87;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/870d7ca5-6659-40eb-8b5d-858bd29cddaa;hmdb/HMDB00123;kegg.compound/C00037;kegg.drug/D00011;metanetx.chemical/MNXM29;reactome.compound/29424;reactome.compound/193446;reactome.compound/113545;reactome.compound/159549;reactome.compound/266029;sabiork/66;seed.compound/cpd00033	C2H5NO2		c	m1192	M_gly_c	0	
	[2Fe-1S] desulfurated iron-sulfur cluster[c]	[2Fe-1S] desulfurated iron-sulfur cluster		bigg.metabolite/2fe1s;metanetx.chemical/MNXM147395	SFe2		c	m1193	M_2fe1s_c	2	
	L-alanine-D-glutamate[c]	L-alanine-D-glutamate		bigg.metabolite/LalaDglu;biocyc/META:CPD0-2190;chebi/CHEBI:61566;chebi/CHEBI:61395;kegg.compound/C20957;metanetx.chemical/MNXM3630;sabiork/22905;seed.compound/cpd15385	C8H13N2O5		c	m1194	M_LalaDglu_c	-1	
	Flavodoxin semi oxidized[c]	Flavodoxin semi oxidized		bigg.metabolite/flxso;metanetx.chemical/MNXM145809	XH		c	m1195	M_flxso_c	0	
	Hydrogen peroxide[c]	Hydrogen peroxide		bigg.metabolite/h2o2;biocyc/META:HYDROGEN-PEROXIDE;chebi/CHEBI:29192;chebi/CHEBI:44785;chebi/CHEBI:13355;chebi/CHEBI:13354;chebi/CHEBI:29370;chebi/CHEBI:24637;chebi/CHEBI:44812;chebi/CHEBI:5586;chebi/CHEBI:25940;chebi/CHEBI:44782;chebi/CHEBI:16240;hmdb/HMDB03125;hmdb/HMDB06491;kegg.compound/C00027;kegg.drug/D00008;metanetx.chemical/MNXM22;reactome.compound/1614617;reactome.compound/29408;reactome.compound/351629;reactome.compound/189481;reactome.compound/113575;sabiork/1909;seed.compound/cpd00025	H2O2		c	m1196	M_h2o2_c	0	
	Malonyl CoA C24H33N7O19P3S[c]	Malonyl CoA C24H33N7O19P3S		bigg.metabolite/malcoa;biocyc/META:MALONYL-COA;chebi/CHEBI:25135;chebi/CHEBI:43979;chebi/CHEBI:57384;chebi/CHEBI:14565;chebi/CHEBI:15531;chebi/CHEBI:6661;hmdb/HMDB01175;kegg.compound/C00083;lipidmaps/LMFA07050345;lipidmaps/LMFA07050031;metanetx.chemical/MNXM40;reactome.compound/977323;reactome.compound/2046066;reactome.compound/29508;sabiork/1930;seed.compound/cpd00070;seed.compound/cpd12270	C24H33N7O19P3S		c	m1197	M_malcoa_c	-5	
	D-Fructose[p]	D-Fructose		bigg.metabolite/fru;biocyc/META:D-Fructopyranose;biocyc/META:Fructofuranose;biocyc/META:CPD-15382;biocyc/META:FRU;chebi/CHEBI:47424;chebi/CHEBI:28757;chebi/CHEBI:24110;chebi/CHEBI:20929;chebi/CHEBI:4119;chebi/CHEBI:15824;chebi/CHEBI:5172;chebi/CHEBI:24104;chebi/CHEBI:12923;chebi/CHEBI:4118;chebi/CHEBI:37714;chebi/CHEBI:37721;chebi/CHEBI:48095;hmdb/HMDB62538;kegg.compound/C01496;kegg.compound/C05003;kegg.compound/C00095;kegg.compound/C10906;kegg.drug/D00114;metanetx.chemical/MNXM175;reactome.compound/189049;reactome.compound/29532;sabiork/25055;sabiork/1463;sabiork/1464;seed.compound/cpd00082;seed.compound/cpd19015;seed.compound/cpd27040	C6H12O6		p	m1198	M_fru_p	0	
	D-Xylose[e]	D-Xylose		bigg.metabolite/xyl__D;biocyc/META:D-Xylopyranose;chebi/CHEBI:65327;chebi/CHEBI:53455;hmdb/HMDB00098;hmdb/HMDB03763;kegg.compound/C00181;kegg.drug/D06346;metanetx.chemical/MNXM348;reactome.compound/2090063;seed.compound/cpd00154	C5H10O5		e	m1199	M_xyl__D_e	0	
	D-Galactonate[e]	D-Galactonate		bigg.metabolite/galctn__D;biocyc/META:D-GALACTONATE;chebi/CHEBI:12931;chebi/CHEBI:24149;chebi/CHEBI:16534;chebi/CHEBI:4132;chebi/CHEBI:24148;hmdb/HMDB00565;kegg.compound/C00880;metanetx.chemical/MNXM1734;sabiork/2177;seed.compound/cpd00653	C6H11O7		e	m1200	M_galctn__D_e	-1	
	D-Galactose[c]	D-Galactose		bigg.metabolite/gal;biocyc/META:ALPHA-D-GALACTOSE;biocyc/META:D-galactopyranose;chebi/CHEBI:12936;chebi/CHEBI:10231;chebi/CHEBI:4139;chebi/CHEBI:28061;chebi/CHEBI:22373;chebi/CHEBI:42741;hmdb/HMDB05762;hmdb/HMDB00143;kegg.compound/C00984;kegg.compound/C00124;kegg.drug/D04291;metanetx.chemical/MNXM390;sabiork/1661;sabiork/90;sabiork/1662;seed.compound/cpd00724;seed.compound/cpd00108	C6H12O6		c	m1201	M_gal_c	0	
	O-Phospho-L-homoserine[c]	O-Phospho-L-homoserine		bigg.metabolite/phom;biocyc/META:O-PHOSPHO-L-HOMOSERINE;chebi/CHEBI:21965;chebi/CHEBI:7691;chebi/CHEBI:15961;chebi/CHEBI:57590;chebi/CHEBI:12717;chebi/CHEBI:12693;hmdb/HMDB03484;hmdb/HMDB06495;hmdb/HMDB62692;kegg.compound/C01102;metanetx.chemical/MNXM1334;sabiork/2246;seed.compound/cpd00809	C4H8NO6P		c	m1202	M_phom_c	-2	
	D-Glucose[e]	D-Glucose		bigg.metabolite/glc__D;biocyc/META:Glucopyranose;chebi/CHEBI:12965;chebi/CHEBI:20999;chebi/CHEBI:4167;chebi/CHEBI:17634;hmdb/HMDB00122;hmdb/HMDB06564;kegg.compound/C00031;kegg.drug/D00009;metanetx.chemical/MNXM41;sabiork/1406;sabiork/1407;seed.compound/cpd26821;seed.compound/cpd00027	C6H12O6		e	m1203	M_glc__D_e	0	
	Indole[p]	Indole		bigg.metabolite/indole;biocyc/META:INDOLE;chebi/CHEBI:43537;chebi/CHEBI:16881;chebi/CHEBI:35579;chebi/CHEBI:14444;chebi/CHEBI:5900;chebi/CHEBI:24794;chebi/CHEBI:35581;hmdb/HMDB00738;kegg.compound/C00463;metanetx.chemical/MNXM377;reactome.compound/216547;sabiork/5101;seed.compound/cpd00359	C8H7N		p	m1204	M_indole_p	0	
	3-Oxodecanoyl-CoA[c]	3-Oxodecanoyl-CoA		bigg.metabolite/3odcoa;biocyc/META:CPD0-2123;chebi/CHEBI:1633;chebi/CHEBI:28528;chebi/CHEBI:20166;chebi/CHEBI:62548;hmdb/HMDB03939;hmdb/HMDB06349;kegg.compound/C05265;lipidmaps/LMFA07050239;metanetx.chemical/MNXM677;reactome.compound/77339;sabiork/21032;sabiork/2742;seed.compound/cpd03119;slm/000001028	C31H48N7O18P3S		c	m1205	M_3odcoa_c	-4	
	Reduced FMN[c]	Reduced FMN		bigg.metabolite/fmnh2;biocyc/META:FMNH2;chebi/CHEBI:133886;chebi/CHEBI:21128;chebi/CHEBI:8782;chebi/CHEBI:13318;chebi/CHEBI:42517;chebi/CHEBI:57618;chebi/CHEBI:16048;chebi/CHEBI:15017;hmdb/HMDB01142;kegg.compound/C01847;metanetx.chemical/MNXM208;sabiork/2325;seed.compound/cpd01270	C17H21N4O9P		c	m1206	M_fmnh2_c	-2	
	Propanal[c]	Propanal		bigg.metabolite/ppal;biocyc/META:CPD-665;chebi/CHEBI:45052;chebi/CHEBI:26281;chebi/CHEBI:17153;chebi/CHEBI:41359;chebi/CHEBI:8468;chebi/CHEBI:14898;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/de9fac76-182f-497b-8590-df8d5d8e2580;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/deea3c6f-bf3e-49db-ad6d-a405caf96fdd;hmdb/HMDB03366;kegg.compound/C00479;metanetx.chemical/MNXM821;sabiork/2056;seed.compound/cpd00371	C3H6O		c	m1207	M_ppal_c	0	
	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine[c]	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine		bigg.metabolite/ugmda;biocyc/META:C1;chebi/CHEBI:61386;chebi/CHEBI:13462;chebi/CHEBI:9833;chebi/CHEBI:18199;chebi/CHEBI:22126;kegg.compound/C04882;metanetx.chemical/MNXM1954;sabiork/7645;seed.compound/cpd02932;seed.compound/cpd02968	C41H61N9O28P2		c	m1208	M_ugmda_c	-4	
	1,2-Diacyl-sn-glycerol (dihexadec-9-enoyl, n-C16:1)[c]	1,2-Diacyl-sn-glycerol (dihexadec-9-enoyl, n-C16:1)		bigg.metabolite/12dgr161;metanetx.chemical/MNXM3774	C35H64O5		c	m1209	M_12dgr161_c	0	
	Molybdate[e]	Molybdate		bigg.metabolite/mobd;biocyc/META:CPD-3;chebi/CHEBI:36263;chebi/CHEBI:25368;chebi/CHEBI:36264;chebi/CHEBI:25371;chebi/CHEBI:6967;hmdb/HMDB12260;kegg.compound/C06232;metanetx.chemical/MNXM1026;reactome.compound/947561;sabiork/8470;seed.compound/cpd11574	MoO4		e	m1210	M_mobd_e	-2	
	Sn-Glycero-3-phospho-1-inositol[e]	Sn-Glycero-3-phospho-1-inositol		bigg.metabolite/g3pi;biocyc/META:CPD-541;chebi/CHEBI:26695;chebi/CHEBI:64715;chebi/CHEBI:58444;chebi/CHEBI:18321;chebi/CHEBI:10645;chebi/CHEBI:11200;hmdb/HMDB11649;kegg.compound/C01225;metanetx.chemical/MNXM1517;reactome.compound/6813734;sabiork/5457;seed.compound/cpd00902	C9H18O11P		e	m1211	M_g3pi_e	-1	
	Ammonium[e]	Ammonium		bigg.metabolite/nh4;biocyc/META:AMMONIUM;biocyc/META:AMMONIA;chebi/CHEBI:44284;chebi/CHEBI:135980;chebi/CHEBI:22533;chebi/CHEBI:13406;chebi/CHEBI:29337;chebi/CHEBI:29340;chebi/CHEBI:13771;chebi/CHEBI:16134;chebi/CHEBI:28938;chebi/CHEBI:22534;chebi/CHEBI:13405;chebi/CHEBI:49783;chebi/CHEBI:7434;chebi/CHEBI:7435;chebi/CHEBI:44269;chebi/CHEBI:44404;chebi/CHEBI:13407;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/96667bd9-aeae-4e8f-89d3-100d0396af05;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/41e4c903-407f-49f7-bf6b-0a94d39fa3a7;envipath/5882df9c-dae1-4d80-a40e-db4724271456/compound/27a89bdf-42f7-478f-91d8-e39881581096;hmdb/HMDB00051;hmdb/HMDB41827;kegg.compound/C00014;kegg.compound/C01342;kegg.drug/D02916;kegg.drug/D02915;metanetx.chemical/MNXM15;reactome.compound/5693978;reactome.compound/1132163;reactome.compound/29382;reactome.compound/76230;reactome.compound/140912;reactome.compound/389843;reactome.compound/2022135;reactome.compound/31633;reactome.compound/113561;sabiork/1268;sabiork/43;seed.compound/cpd19013;seed.compound/cpd00013	H4N		e	m1212	M_nh4_e	1	
	D-tartrate[c]	D-tartrate		bigg.metabolite/tartr__D;biocyc/META:D-TARTRATE;chebi/CHEBI:30927;chebi/CHEBI:18807;chebi/CHEBI:35399;chebi/CHEBI:15672;chebi/CHEBI:446;chebi/CHEBI:18806;chebi/CHEBI:45873;chebi/CHEBI:11077;hmdb/HMDB29878;kegg.compound/C02107;metanetx.chemical/MNXM7948;sabiork/3875;seed.compound/cpd19018	C4H4O6		c	m1213	M_tartr__D_c	-2	
	Sn-Glycero-3-phosphocholine[e]	Sn-Glycero-3-phosphocholine		bigg.metabolite/g3pc;biocyc/META:L-1-GLYCERO-PHOSPHORYLCHOLINE;chebi/CHEBI:55397;chebi/CHEBI:76433;chebi/CHEBI:26697;chebi/CHEBI:12847;chebi/CHEBI:14343;chebi/CHEBI:10646;chebi/CHEBI:16870;chebi/CHEBI:41458;chebi/CHEBI:12841;kegg.compound/C00670;kegg.drug/D07349;metanetx.chemical/MNXM367;reactome.compound/1498750;sabiork/5173;seed.compound/cpd00507	C8H20NO6P		e	m1214	M_g3pc_e	0	
	3-oxo-5,6-dehydrosuberyl-CoA[c]	3-oxo-5,6-dehydrosuberyl-CoA		bigg.metabolite/3oxdhscoa;biocyc/META:CPD0-2364;chebi/CHEBI:63253;chebi/CHEBI:63255;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/6ee3d25d-86c2-4734-a684-74b0f8510d20;kegg.compound/C19945;lipidmaps/LMFA07050236;metanetx.chemical/MNXM3852;seed.compound/cpd21184	C29H39N7O20P3S		c	m1215	M_3oxdhscoa_c	-5	
	2',3'-Cyclic AMP[p]	2',3'-Cyclic AMP		bigg.metabolite/23camp;biocyc/META:CPD-3707;chebi/CHEBI:823;chebi/CHEBI:60879;chebi/CHEBI:19212;chebi/CHEBI:40469;chebi/CHEBI:27844;kegg.compound/C02353;metanetx.chemical/MNXM2598;sabiork/1882;seed.compound/cpd01570	C10H11N5O6P		p	m1216	M_23camp_p	-1	
	IDP C10H11N4O11P2[c]	IDP C10H11N4O11P2		bigg.metabolite/idp;biocyc/META:IDP;chebi/CHEBI:17808;chebi/CHEBI:58280;chebi/CHEBI:43252;chebi/CHEBI:19270;chebi/CHEBI:13371;chebi/CHEBI:5848;hmdb/HMDB03335;kegg.compound/C00104;metanetx.chemical/MNXM495;reactome.compound/2509811;sabiork/1299;seed.compound/cpd00090	C10H11N4O11P2		c	m1217	M_idp_c	-3	
	Glutathiolselenolate[c]	Glutathiolselenolate		bigg.metabolite/gslnt;metanetx.chemical/MNXM148268	C10H16N3O6SSe		c	m1218	M_gslnt_c	-1	
	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate[c]	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate		bigg.metabolite/ahdt;biocyc/META:DIHYDRONEOPTERIN-P3;chebi/CHEBI:19455;chebi/CHEBI:18372;chebi/CHEBI:20684;chebi/CHEBI:28069;chebi/CHEBI:58462;chebi/CHEBI:1002;chebi/CHEBI:11509;chebi/CHEBI:12201;hmdb/HMDB12181;hmdb/HMDB01144;hmdb/HMDB00980;kegg.compound/C04895;metanetx.chemical/MNXM397;reactome.compound/1474124;sabiork/7657;sabiork/25345;seed.compound/cpd02978	C9H12N5O13P3		c	m1219	M_ahdt_c	-4	
	Undecaprenyl phosphate-4-amino-4-deoxy-L-arabinose[c]	Undecaprenyl phosphate-4-amino-4-deoxy-L-arabinose		bigg.metabolite/uLa4n;metanetx.chemical/MNXM90891;seed.compound/cpd15576	C60H100N1O7P1		c	m1220	M_uLa4n_c	0	
	Hexadecanoate (n-C16:0)[e]	Hexadecanoate (n-C16:0)		bigg.metabolite/hdca;biocyc/META:PALMITATE;chebi/CHEBI:7896;chebi/CHEBI:24540;chebi/CHEBI:231736;chebi/CHEBI:15756;chebi/CHEBI:44952;chebi/CHEBI:233028;chebi/CHEBI:24542;chebi/CHEBI:14730;chebi/CHEBI:35978;chebi/CHEBI:24541;chebi/CHEBI:24550;chebi/CHEBI:29889;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/dc7314a1-8e9a-410f-be4f-f7d8bf32b1cb;hmdb/HMDB60083;hmdb/HMDB00220;kegg.compound/C00249;kegg.drug/D05341;lipidmaps/LMFA01010046;lipidmaps/LMFA01010001;metanetx.chemical/MNXM108;reactome.compound/2453691;reactome.compound/3632881;reactome.compound/76168;reactome.compound/5690516;reactome.compound/390435;reactome.compound/426576;sabiork/1990;seed.compound/cpd00214;slm/000000510	C16H31O2		e	m1221	M_hdca_e	-1	
	Aminomethylphosphonate[c]	Aminomethylphosphonate		bigg.metabolite/ampnt	CH5NO3P		c	m1222	M_ampnt_c	-1	
	Cis-3-(3-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol[c]	Cis-3-(3-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol		bigg.metabolite/cenchddd;chebi/CHEBI:61462;chebi/CHEBI:49071;chebi/CHEBI:60108;chebi/CHEBI:61451;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/916b6989-0170-4531-998d-de0420436691;kegg.compound/C12622;metanetx.chemical/MNXM2161;seed.compound/cpd09253	C9H9O4		c	m1223	M_cenchddd_c	-1	
	Phosphotyrosine[p]	Phosphotyrosine		bigg.metabolite/tyrp;biocyc/META:CPD-3728;chebi/CHEBI:45080;chebi/CHEBI:45209;chebi/CHEBI:45158;chebi/CHEBI:62338;chebi/CHEBI:45187;chebi/CHEBI:21991;chebi/CHEBI:8171;chebi/CHEBI:37788;hmdb/HMDB06049;kegg.compound/C06501;metanetx.chemical/MNXM3323;sabiork/2897;seed.compound/cpd03912	C9H10NO6P		p	m1224	M_tyrp_p	-2	
	Phosphatidylserine (dioctadec-11-enoyl, n-C18:1)[c]	Phosphatidylserine (dioctadec-11-enoyl, n-C18:1)		bigg.metabolite/ps181;metanetx.chemical/MNXM7662	C42H77N1O10P1		c	m1225	M_ps181_c	-1	
	D-Fructose 6-phosphate[c]	D-Fructose 6-phosphate		bigg.metabolite/f6p;biocyc/META:FRUCTOSE-6P;chebi/CHEBI:16084;chebi/CHEBI:12352;chebi/CHEBI:57634;chebi/CHEBI:22768;chebi/CHEBI:10375;chebi/CHEBI:42378;hmdb/HMDB03971;kegg.compound/C05345;metanetx.chemical/MNXM89621;sabiork/25;seed.compound/cpd19035	C6H11O9P		c	m1226	M_f6p_c	-2	
	Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)[p]	Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)		bigg.metabolite/pgp140;metanetx.chemical/MNXM5272	C34H65O13P2		p	m1227	M_pgp140_p	-3	
	UDP-N-acetyl-D-mannosaminouronate[c]	UDP-N-acetyl-D-mannosaminouronate		bigg.metabolite/uacmamu;biocyc/META:UDP-MANNACA;chebi/CHEBI:70731;chebi/CHEBI:22117;chebi/CHEBI:58578;chebi/CHEBI:70738;chebi/CHEBI:28581;chebi/CHEBI:9825;kegg.compound/C06240;metanetx.chemical/MNXM97052;seed.compound/cpd03732	C17H22N3O18P2		c	m1228	M_uacmamu_c	-3	
	S-Adenosylmethioninamine[c]	S-Adenosylmethioninamine		bigg.metabolite/ametam;biocyc/META:S-ADENOSYLMETHIONINAMINE;chebi/CHEBI:22035;chebi/CHEBI:8947;chebi/CHEBI:12743;chebi/CHEBI:15625;chebi/CHEBI:12762;chebi/CHEBI:10906;chebi/CHEBI:57443;hmdb/HMDB00988;kegg.compound/C01137;metanetx.chemical/MNXM321;sabiork/5404;seed.compound/cpd00837	C14H24N6O3S		c	m1229	M_ametam_c	2	
	Hexanoyl-CoA (n-C6:0CoA)[c]	Hexanoyl-CoA (n-C6:0CoA)		bigg.metabolite/hxcoa;metanetx.chemical/MNXM162502	C27H42N7O17P3S		c	m1230	M_hxcoa_c	-4	
	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)[c]	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)		bigg.metabolite/2agpg141;metanetx.chemical/MNXM3452	C20H38O9P1		c	m1231	M_2agpg141_c	-1	
	Cyanate[p]	Cyanate		bigg.metabolite/cynt;biocyc/META:CPD-69;chebi/CHEBI:29202;chebi/CHEBI:3968;chebi/CHEBI:14037;chebi/CHEBI:23419;chebi/CHEBI:29195;chebi/CHEBI:23422;chebi/CHEBI:28024;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/20a1ab57-2ac5-44c6-8390-60706fcc3fa1;hmdb/HMDB02078;kegg.compound/C01417;metanetx.chemical/MNXM1191;seed.compound/cpd01015	CNO		p	m1232	M_cynt_p	-1	
	3-hydroxycinnamic acid[p]	3-hydroxycinnamic acid		bigg.metabolite/3hcinnm;biocyc/META:CPD-10797;chebi/CHEBI:47925;chebi/CHEBI:32357;chebi/CHEBI:47927;chebi/CHEBI:47928;hmdb/HMDB62774;hmdb/HMDB01713;kegg.compound/C12621;metanetx.chemical/MNXM1799;sabiork/27751;sabiork/14652;seed.compound/cpd09252	C9H7O3		p	m1233	M_3hcinnm_p	-1	
	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)[c]	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)		bigg.metabolite/2agpg161;metanetx.chemical/MNXM3453	C22H42O9P1		c	m1234	M_2agpg161_c	-1	
	Prephenate[c]	Prephenate		bigg.metabolite/pphn;biocyc/META:PREPHENATE;chebi/CHEBI:8399;chebi/CHEBI:29934;chebi/CHEBI:45028;chebi/CHEBI:84387;chebi/CHEBI:57852;chebi/CHEBI:26257;chebi/CHEBI:26256;chebi/CHEBI:16666;chebi/CHEBI:14884;hmdb/HMDB12283;kegg.compound/C00254;metanetx.chemical/MNXM503;sabiork/1995;seed.compound/cpd00219	C10H8O6		c	m1235	M_pphn_c	-2	
	L Cystine C6H12N2O4S2[p]	L Cystine C6H12N2O4S2		bigg.metabolite/cysi__L;biocyc/META:CYSTINE;chebi/CHEBI:6209;chebi/CHEBI:35491;chebi/CHEBI:63163;chebi/CHEBI:13097;chebi/CHEBI:16283;chebi/CHEBI:21278;hmdb/HMDB00192;kegg.compound/C00491;kegg.drug/D03636;metanetx.chemical/MNXM927;sabiork/2060;seed.compound/cpd00381	C6H12N2O4S2		p	m1236	M_cysi__L_p	0	
	Uracil[p]	Uracil		bigg.metabolite/ura;biocyc/META:URACIL;chebi/CHEBI:27210;chebi/CHEBI:43254;chebi/CHEBI:15288;chebi/CHEBI:46375;chebi/CHEBI:17568;chebi/CHEBI:9882;hmdb/HMDB00300;kegg.compound/C00106;kegg.drug/D00027;kegg.drug/D09776;metanetx.chemical/MNXM158;reactome.compound/83962;sabiork/61;seed.compound/cpd00092	C4H4N2O2		p	m1237	M_ura_p	0	
	Formaldehyde[e]	Formaldehyde		bigg.metabolite/fald;biocyc/META:FORMALDEHYDE;biocyc/META:CARBONYL-GROUP;chebi/CHEBI:16842;chebi/CHEBI:337763;chebi/CHEBI:24077;chebi/CHEBI:14274;chebi/CHEBI:5142;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/71fc9221-3497-43e5-963c-ecd5390cc239;envipath/5882df9c-dae1-4d80-a40e-db4724271456/compound/4103a49c-b6c5-4db6-aef3-65b68fd2f6da;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/8ee6f55a-4488-4606-b65f-5aead102ccfc;hmdb/HMDB01426;kegg.compound/C00067;kegg.drug/D00017;metanetx.chemical/MNXM56;reactome.compound/143501;reactome.compound/29478;reactome.compound/879250;reactome.compound/6797920;sabiork/1928;seed.compound/cpd00055	CH2O		e	m1238	M_fald_e	0	
	5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide[c]	5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide		bigg.metabolite/prlp;biocyc/META:PHOSPHORIBULOSYL-FORMIMINO-AICAR-P;chebi/CHEBI:39698;chebi/CHEBI:21471;chebi/CHEBI:7090;chebi/CHEBI:58525;chebi/CHEBI:27735;chebi/CHEBI:12100;kegg.compound/C04916;metanetx.chemical/MNXM1408;sabiork/7675;seed.compound/cpd02991	C15H21N5O15P2		c	m1239	M_prlp_c	-4	
	UDP-N-acetyl-D-glucosamine[p]	UDP-N-acetyl-D-glucosamine		bigg.metabolite/uacgam;biocyc/META:UDP-N-ACETYL-D-GLUCOSAMINE;chebi/CHEBI:13473;chebi/CHEBI:22115;chebi/CHEBI:9823;chebi/CHEBI:13475;chebi/CHEBI:13456;chebi/CHEBI:13476;chebi/CHEBI:46243;chebi/CHEBI:57705;chebi/CHEBI:46287;chebi/CHEBI:16264;hmdb/HMDB00290;hmdb/HMDB62760;kegg.compound/C00043;kegg.glycan/G10610;lipidmaps/LMSL01010002;metanetx.chemical/MNXM47;reactome.compound/162756;reactome.compound/914003;reactome.compound/3499326;sabiork/1925;seed.compound/cpd00037	C17H25N3O17P2		p	m1240	M_uacgam_p	-2	
	2-dehydro-3-deoxy-D-arabinonate[c]	2-dehydro-3-deoxy-D-arabinonate		bigg.metabolite/2ddara	C5H7O5		c	m1241	M_2ddara_c	-1	
	2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate[c]	2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate		bigg.metabolite/2mahmp;biocyc/META:AMINO-HYDROXYMETHYL-METHYLPYRIMIDINE-PP;chebi/CHEBI:16629;chebi/CHEBI:29079;chebi/CHEBI:19684;chebi/CHEBI:20308;chebi/CHEBI:11612;chebi/CHEBI:57841;chebi/CHEBI:11953;chebi/CHEBI:1194;kegg.compound/C04752;metanetx.chemical/MNXM1135;sabiork/1832;seed.compound/cpd02894	C6H8N3O7P2		c	m1242	M_2mahmp_c	-3	
	Sedoheptulose 7-phosphate[c]	Sedoheptulose 7-phosphate		bigg.metabolite/s7p;biocyc/META:D-SEDOHEPTULOSE-7-P;chebi/CHEBI:4244;chebi/CHEBI:15073;chebi/CHEBI:15721;chebi/CHEBI:26621;chebi/CHEBI:9083;chebi/CHEBI:15074;chebi/CHEBI:57483;hmdb/HMDB01068;hmdb/HMDB62754;kegg.compound/C05382;metanetx.chemical/MNXM271;reactome.compound/29882;sabiork/1618;sabiork/1325;seed.compound/cpd00238	C7H13O10P		c	m1243	M_s7p_c	-2	
